product_id,question,answer_type,support_rate,answer
B09LHS6RGF,Are buyers happy with the smell or texture?,ungrounded_template,0.26666666666666666,"Hairginkgo Mannequin Head 100% Real Hair Manikin Head Styling Hairdresser Training Head Cosmetology Doll Head for Dyeing Cutting Braiding Practice with Clamp Stand (2022B0214) is likely a solid beauty product with pleasant performance and few issues. Most buyers probably find it easy to use, effective, and worth recommending."
B09LHS6RGF,Is the product easy to use?,grounded_rag,0.6808510638297872,"Based on 5 retrieved reviews, the evidence is mostly positive. Positive mentions: 5; negative mentions: 0; neutral/mid: 0. The strongest matching review says: This was a gift. The person I gave it to loved it. The hair is very thick yet easy to braid and style. It arrived with a slight “plastic” smell. No worries, the head is made of plastic. After shampoo and conditioner, it smelled great. The t. I would treat this as grounded only in the retrieved review snippets below.

[1] rating 5.0: This was a gift. The person I gave it to loved it. The hair is very thick yet easy to braid and style. It arrived with a slight “plastic” smell. No worries, the head is made of plastic. After shampoo and conditioner, it ...
[2] rating 5.0: Works great , perfect condition ! I do recommend you wash the hair before use, hair was a little flaky . Fast shipment .
[3] rating 5.0: The product was on time in my daughter loves it"
B09LHS6RGF,Is the product easy to use?,ungrounded_template,0.23333333333333334,"Hairginkgo Mannequin Head 100% Real Hair Manikin Head Styling Hairdresser Training Head Cosmetology Doll Head for Dyeing Cutting Braiding Practice with Clamp Stand (2022B0214) is likely a solid beauty product with pleasant performance and few issues. Most buyers probably find it easy to use, effective, and worth recommending."
B09LHS6RGF,Are there complaints about quality or packaging?,grounded_rag,0.6666666666666666,"Based on 5 retrieved reviews, the evidence is mostly positive. Positive mentions: 3; negative mentions: 2; neutral/mid: 0. The strongest matching review says: photo misleading was not afro hair that I needed, but head itself and hair good quality. I would treat this as grounded only in the retrieved review snippets below.

[1] rating 1.0: photo misleading was not afro hair that I needed, but head itself and hair good quality
[2] rating 4.0: My only complaint is, there was a of missing to attach the mannequin head to the stand. Other than that pretty good quality for the price.
[3] rating 5.0: This was a gift. The person I gave it to loved it. The hair is very thick yet easy to braid and style. It arrived with a slight “plastic” smell. No worries, the head is made of plastic. After shampoo and conditioner, it ..."
B09LHS6RGF,Are there complaints about quality or packaging?,ungrounded_template,0.26666666666666666,"Hairginkgo Mannequin Head 100% Real Hair Manikin Head Styling Hairdresser Training Head Cosmetology Doll Head for Dyeing Cutting Braiding Practice with Clamp Stand (2022B0214) is likely a solid beauty product with pleasant performance and few issues. Most buyers probably find it easy to use, effective, and worth recommending."
B09LHS6RGF,Would buyers recommend it?,grounded_rag,0.6739130434782609,"Based on 5 retrieved reviews, the evidence is mostly positive. Positive mentions: 4; negative mentions: 1; neutral/mid: 0. The strongest matching review says: Works great , perfect condition ! I do recommend you wash the hair before use, hair was a little flaky . Fast shipment .. I would treat this as grounded only in the retrieved review snippets below.

[1] rating 5.0: Works great , perfect condition ! I do recommend you wash the hair before use, hair was a little flaky . Fast shipment .
[2] rating 5.0: This was a gift. The person I gave it to loved it. The hair is very thick yet easy to braid and style. It arrived with a slight “plastic” smell. No worries, the head is made of plastic. After shampoo and conditioner, it ...
[3] rating 5.0: The product was on time in my daughter loves it"
B09LHS6RGF,Would buyers recommend it?,ungrounded_template,0.23333333333333334,"Hairginkgo Mannequin Head 100% Real Hair Manikin Head Styling Hairdresser Training Head Cosmetology Doll Head for Dyeing Cutting Braiding Practice with Clamp Stand (2022B0214) is likely a solid beauty product with pleasant performance and few issues. Most buyers probably find it easy to use, effective, and worth recommending."
B005BZQHEC,Does this product work well?,grounded_rag,0.675,"Based on 5 retrieved reviews, the evidence is mostly positive. Positive mentions: 4; negative mentions: 0; neutral/mid: 1. The strongest matching review says: I just got my GG balm in the mail today, which is actually a day sooner than it was expected to arrive. BIG PLUS!! I haven't used it yet, so I can't say how well it works but, i can say that I've used EVERYTHING for my ears during and after. I would treat this as grounded only in the retrieved review snippets below.

[1] rating 5.0: I just got my GG balm in the mail today, which is actually a day sooner than it was expected to arrive. BIG PLUS!! I haven't used it yet, so I can't say how well it works but, i can say that I've used EVERYTHING for my e...
[2] rating 4.0: Seems to work pretty well. Overall I'm happy with the product!
[3] rating 5.0: These work really well I'm so happy I got these. When I used them to stretch my ears it wasn't so painful and it went right through."
B005BZQHEC,Does this product work well?,ungrounded_template,0.18518518518518517,"Gauge Gear Ear Stretching Balm | 10 ml Jar | Piercing Aftercare | Stretched or Damaged Skin Care | All Natural Moisturizing Salve w/Jojoba is likely a solid beauty product with pleasant performance and few issues. Most buyers probably find it easy to use, effective, and worth recommending."
B005BZQHEC,Are buyers happy with the smell or texture?,grounded_rag,0.5151515151515151,"Based on 5 retrieved reviews, the evidence is mostly positive. Positive mentions: 5; negative mentions: 0; neutral/mid: 0. The strongest matching review says: Seems to work pretty well. Overall I'm happy with the product!. I would treat this as grounded only in the retrieved review snippets below.

[1] rating 4.0: Seems to work pretty well. Overall I'm happy with the product!
[2] rating 5.0: These work really well I'm so happy I got these. When I used them to stretch my ears it wasn't so painful and it went right through.
[3] rating 4.0: Didn't smell funny. And my ears didn't split"
B005BZQHEC,Are buyers happy with the smell or texture?,ungrounded_template,0.1111111111111111,"Gauge Gear Ear Stretching Balm | 10 ml Jar | Piercing Aftercare | Stretched or Damaged Skin Care | All Natural Moisturizing Salve w/Jojoba is likely a solid beauty product with pleasant performance and few issues. Most buyers probably find it easy to use, effective, and worth recommending."
B005BZQHEC,Is the product easy to use?,grounded_rag,0.717391304347826,"Based on 5 retrieved reviews, the evidence is mostly positive. Positive mentions: 5; negative mentions: 0; neutral/mid: 0. The strongest matching review says: It's a good product. It helps stretching easy and the smell is pleasing if you know what I mean ;). I would treat this as grounded only in the retrieved review snippets below.

[1] rating 4.0: It's a good product. It helps stretching easy and the smell is pleasing if you know what I mean ;)
[2] rating 5.0: I just got my GG balm in the mail today, which is actually a day sooner than it was expected to arrive. BIG PLUS!! I haven't used it yet, so I can't say how well it works but, i can say that I've used EVERYTHING for my e...
[3] rating 5.0: This stuff is AMAZING. I am in LOVE. I will never again gauge my ears without this. At first I thought, &#34;Why buy this one? There are much cheaper types out there.&#34; (I know this isn't expensive but c'mon, we're al..."
B005BZQHEC,Is the product easy to use?,ungrounded_template,0.25925925925925924,"Gauge Gear Ear Stretching Balm | 10 ml Jar | Piercing Aftercare | Stretched or Damaged Skin Care | All Natural Moisturizing Salve w/Jojoba is likely a solid beauty product with pleasant performance and few issues. Most buyers probably find it easy to use, effective, and worth recommending."
B005BZQHEC,Are there complaints about quality or packaging?,grounded_rag,0.6,"Based on 5 retrieved reviews, the evidence is mostly positive. Positive mentions: 5; negative mentions: 0; neutral/mid: 0. The strongest matching review says: This stuff is AMAZING. I am in LOVE. I will never again gauge my ears without this. At first I thought, &#34;Why buy this one? There are much cheaper types out there.&#34; (I know this isn't expensive but c'mon, we're all looking for a barg. I would treat this as grounded only in the retrieved review snippets below.

[1] rating 5.0: This stuff is AMAZING. I am in LOVE. I will never again gauge my ears without this. At first I thought, &#34;Why buy this one? There are much cheaper types out there.&#34; (I know this isn't expensive but c'mon, we're al...
[2] rating 5.0: I have used this product and streached my ears to a zero guage with no problems. My ears lobes are not thin and sickly looking.
[3] rating 4.0: Seems to work pretty well. Overall I'm happy with the product!"
B005BZQHEC,Are there complaints about quality or packaging?,ungrounded_template,0.25925925925925924,"Gauge Gear Ear Stretching Balm | 10 ml Jar | Piercing Aftercare | Stretched or Damaged Skin Care | All Natural Moisturizing Salve w/Jojoba is likely a solid beauty product with pleasant performance and few issues. Most buyers probably find it easy to use, effective, and worth recommending."
B005BZQHEC,Would buyers recommend it?,grounded_rag,0.7,"Based on 5 retrieved reviews, the evidence is mostly positive. Positive mentions: 5; negative mentions: 0; neutral/mid: 0. The strongest matching review says: Was exactly what I ordered. I had used this product before and its amazing! Very good for soothing skin after ears are stretched. I definitely recommend this product.. I would treat this as grounded only in the retrieved review snippets below.

[1] rating 5.0: Was exactly what I ordered. I had used this product before and its amazing! Very good for soothing skin after ears are stretched. I definitely recommend this product.
[2] rating 5.0: This has worked even better than I expected. The taper slipped right in with very minimal pain. Since I got the larger gauge in so easily, it significantly reduced any swelling that one might expect. I have even used thi...
[3] rating 5.0: This stuff is AMAZING. I am in LOVE. I will never again gauge my ears without this. At first I thought, &#34;Why buy this one? There are much cheaper types out there.&#34; (I know this isn't expensive but c'mon, we're al..."
B005BZQHEC,Would buyers recommend it?,ungrounded_template,0.25925925925925924,"Gauge Gear Ear Stretching Balm | 10 ml Jar | Piercing Aftercare | Stretched or Damaged Skin Care | All Natural Moisturizing Salve w/Jojoba is likely a solid beauty product with pleasant performance and few issues. Most buyers probably find it easy to use, effective, and worth recommending."
